Experiment	Run	well	sample	sample type	sample nucleotide	target	target type	target dye	target chemistry	excluded	note	baseline	n in log phase	n included	last log cycle	indiv PCR eff	R2	PCR eff	STD PCR eff	TD0	indiv Ncopy	Ncopy	amplification	baseline error	plateau	excl PCR efficiency	used for mean PCR efficiency
Quantification Methods	Run 1	J6	genomic DNA 7ng	std	ds	FSTL_1_M_398	toi	Eva Green add to probe mix	saturating DNA binding dye			64193	8	7	25	1.9418	0.9996	1.9234	0.0342	26.38	1505.0	1935.0	True	0	True	False	True
Quantification Methods	Run 1	J7	genomic DNA 2ng	std	ds	FSTL_1_M_398	toi	Eva Green add to probe mix	saturating DNA binding dye			60112	10	9	28	1.9143	0.9983	1.9234	0.0342	29.01	397.0	346.1	True	0	True	False	True
Quantification Methods	Run 1	J8	genomic DNA 2ng	std	ds	FSTL_1_M_398	toi	Eva Green add to probe mix	saturating DNA binding dye			48831	11	9	28	1.9210	0.9884	1.9234	0.0342	29.11	335.2	323.3	True	0	True	False	True
Quantification Methods	Run 1	J9	genomic DNA 2ng	std	ds	FSTL_1_M_398	toi	Eva Green add to probe mix	saturating DNA binding dye			69840	9	8	28	1.9168	0.9987	1.9234	0.0342	28.61	494.8	448.7	True	0	True	False	True
Quantification Methods	Run 1	J10	genomic DNA 0.7ng	std	ds	FSTL_1_M_398	toi	Eva Green add to probe mix	saturating DNA binding dye			54336	10	9	30	1.8799	0.9995	1.9234	0.0342	30.77	220.7	109.3	True	0	True	False	True
Quantification Methods	Run 1	J11	genomic DNA 0.7ng	std	ds	FSTL_1_M_398	toi	Eva Green add to probe mix	saturating DNA binding dye			53877	8	7	30	1.9250	0.9985	1.9234	0.0342	31.08	86.8	89.1	True	0	True	False	True
Quantification Methods	Run 1	J12	genomic DNA 0.7ng	std	ds	FSTL_1_M_398	toi	Eva Green add to probe mix	saturating DNA binding dye			59566	9	8	30	1.8760	0.9989	1.9234	0.0342	30.68	249.2	115.9	True	0	True	False	True
Quantification Methods	Run 1	K4	genomic DNA 7ng	std	ds	FSTL_1_D_105 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			250364	10	9	27	1.9911	0.9947	1.9225	0.0597	27.92	672.9	1789.5	True	0	True	False	True
Quantification Methods	Run 1	K5	genomic DNA 7ng	std	ds	FSTL_1_D_105 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			255961	8	7	27	1.8914	0.9992	1.9225	0.0597	28.06	2583.5	1635.2	True	0	True	False	True
Quantification Methods	Run 1	K6	genomic DNA 7ng	std	ds	FSTL_1_D_105 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			246836	9	8	27	1.9348	0.9978	1.9225	0.0597	27.96	1456.2	1739.9	True	0	True	False	True
Quantification Methods	Run 1	K7	genomic DNA 2ng	std	ds	FSTL_1_D_105 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			314390	8	7	29	1.9335	0.9979	1.9225	0.0597	29.79	444.4	526.6	True	0	True	False	True
Quantification Methods	Run 1	K8	genomic DNA 2ng	std	ds	FSTL_1_D_105 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			242858	9	8	29	1.8496	0.9994	1.9225	0.0597	29.91	1545.1	486.2	True	0	True	False	True
Quantification Methods	Run 1	K9	genomic DNA 2ng	std	ds	FSTL_1_D_105 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			232797	9	8	29	1.9091	0.9994	1.9225	0.0597	29.58	741.9	603.1	True	0	True	False	True
Quantification Methods	Run 1	K10	genomic DNA 0.7ng	std	ds	FSTL_1_D_105 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			232587	10	9	30	2.0461	0.9976	1.9225	0.0597	31.16	30.8	214.4	True	0	True	False	True
Quantification Methods	Run 1	K11	genomic DNA 0.7ng	std	ds	FSTL_1_D_105 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			233734	9	8	30	1.8900	0.9995	1.9225	0.0597	31.48	299.1	174.8	True	0	True	False	True
Quantification Methods	Run 1	K12	genomic DNA 0.7ng	std	ds	FSTL_1_D_105 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			231897	12	9	31	1.8571	0.9977	1.9225	0.0597	31.71	449.2	149.7	True	0	True	False	True
Quantification Methods	Run 1	K13	genomic DNA 7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			70385	13	9	26	1.9061	0.9917	1.8715	0.0486	27.12	3802.5	6243.2	True	0	True	False	True
Quantification Methods	Run 1	K14	genomic DNA 7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			108741	14	9	26	1.8732	0.9975	1.8715	0.0486	27.13	6074.0	6223.0	True	0	True	False	True
Quantification Methods	Run 1	K15	genomic DNA 7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			80500	11	9	26	1.9185	0.9970	1.8715	0.0486	27.08	3275.7	6408.6	True	0	True	False	True
Quantification Methods	Run 1	K16	genomic DNA 2ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			83438	12	9	28	1.9153	0.9983	1.8715	0.0486	29.15	894.0	1753.3	True	0	True	False	True
Quantification Methods	Run 1	K17	genomic DNA 2ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			152934	12	9	28	1.8040	0.9995	1.8715	0.0486	29.12	5212.4	1787.9	True	0	True	False	True
Quantification Methods	Run 1	K18	genomic DNA 2ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			99798	11	9	28	1.8911	0.9936	1.8715	0.0486	29.11	1329.3	1797.6	True	0	True	False	True
Quantification Methods	Run 1	K19	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			92580	9	8	30	1.8557	0.9983	1.8715	0.0486	30.65	886.9	683.9	True	0	True	False	True
Quantification Methods	Run 1	K20	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			92692	11	9	30	1.9061	0.9987	1.8715	0.0486	30.59	405.4	709.4	True	0	True	False	True
Quantification Methods	Run 1	K21	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			190626	9	8	30	1.7739	0.9971	1.8715	0.0486	30.70	3434.0	662.9	True	0	True	False	True
Quantification Methods	Run 1	L4	genomic DNA 7ng	std	ds	FSTL_1_F_109 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			272230	9	8	27	1.9821	0.9997	1.9426	0.0348	28.08	681.9	1199.7	True	0	True	False	True
Quantification Methods	Run 1	L5	genomic DNA 7ng	std	ds	FSTL_1_F_109 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			252125	10	9	27	1.9599	0.9934	1.9426	0.0348	27.98	1003.7	1285.8	True	0	True	False	True
Quantification Methods	Run 1	L6	genomic DNA 7ng	std	ds	FSTL_1_F_109 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			239679	9	8	27	1.9608	0.9992	1.9426	0.0348	27.95	1010.0	1310.3	True	0	True	False	True
Quantification Methods	Run 1	L7	genomic DNA 2ng	std	ds	FSTL_1_F_109 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			242126	9	8	29	1.9069	0.9998	1.9426	0.0348	30.10	548.9	313.8	True	0	True	False	True
Quantification Methods	Run 1	L8	genomic DNA 2ng	std	ds	FSTL_1_F_109 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			227176	11	9	29	1.9764	0.9970	1.9426	0.0348	29.97	204.2	342.3	True	0	True	False	True
Quantification Methods	Run 1	L9	genomic DNA 2ng	std	ds	FSTL_1_F_109 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			233344	10	9	29	1.9066	0.9970	1.9426	0.0348	30.06	567.9	323.5	True	0	True	False	True
Quantification Methods	Run 1	L10	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			247538	10	9	31	1.9815	0.9963	1.9426	0.0348	31.79	54.6	102.4	True	0	True	False	True
Quantification Methods	Run 1	L11	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			228724	9	8	31	1.8873	0.9997	1.9426	0.0348	31.79	255.7	102.0	True	0	True	False	True
Quantification Methods	Run 1	L12	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			241911	11	9	31	1.9222	0.9978	1.9426	0.0348	31.80	141.9	101.5	True	0	True	False	True
Quantification Methods	Run 1	M4	genomic DNA 7ng	std	ds	FSTL_1_K_219 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			308999	9	8	27	1.9600	0.9843	1.9503	0.0910	27.57	1313.9	1508.1	True	0	True	False	True
Quantification Methods	Run 1	M5	genomic DNA 7ng	std	ds	FSTL_1_K_219 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			278519	9	8	26	2.0729	0.9626	1.9503	0.0910	27.24	358.1	1884.7	True	0	True	False	True
Quantification Methods	Run 1	M6	genomic DNA 7ng	std	ds	FSTL_1_K_219 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			259734	6	5	26	1.9149	0.9996	1.9503	0.0910	27.31	2970.8	1802.2	True	0	True	False	True
Quantification Methods	Run 1	M7	genomic DNA 2ng	std	ds	FSTL_1_K_219 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			238644	8	7	28	1.9816	0.9931	1.9503	0.0910	29.41	276.0	441.4	True	0	True	False	True
Quantification Methods	Run 1	M8	genomic DNA 2ng	std	ds	FSTL_1_K_219 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			248925	7	6	28	1.8948	0.9976	1.9503	0.0910	29.07	1287.2	556.9	True	0	True	False	True
Quantification Methods	Run 1	M9	genomic DNA 2ng	std	ds	FSTL_1_K_219 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			236288	9	8	28	2.0563	0.9987	1.9503	0.0910	28.97	128.4	595.4	True	0	True	False	True
Quantification Methods	Run 1	M10	genomic DNA 0.7ng	std	ds	FSTL_1_K_219 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			240103	8	7	30	1.8080	0.9998	1.9503	0.0910	30.90	1698.1	163.5	True	0	True	False	True
Quantification Methods	Run 1	M11	genomic DNA 0.7ng	std	ds	FSTL_1_K_219 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			235976	9	8	31	1.8273	0.9996	1.9503	0.0910	31.62	792.3	101.0	True	0	True	False	True
Quantification Methods	Run 1	M12	genomic DNA 0.7ng	std	ds	FSTL_1_K_219 250nM 150nM	toi	Probe add to probe mix	hydrolysis probe			246457	9	8	30	2.0365	0.9946	1.9503	0.0910	31.09	37.7	144.6	True	0	True	False	True
Quantification Methods	Run 1	N4	genomic DNA 7ng	std	ds	FSTL_1_D_105 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			27668	8	7	23	2.0294	0.9997	1.9797	0.0371	24.38	691.7	1266.3	True	0	True	False	True
Quantification Methods	Run 1	N5	genomic DNA 7ng	std	ds	FSTL_1_D_105 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			19275	7	6	23	1.9982	0.9999	1.9797	0.0371	24.35	1025.4	1285.7	True	0	True	False	True
Quantification Methods	Run 1	N6	genomic DNA 7ng	std	ds	FSTL_1_D_105 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			35400	8	7	23	2.0249	0.9998	1.9797	0.0371	24.43	705.3	1223.5	True	0	True	False	True
Quantification Methods	Run 1	N7	genomic DNA 2ng	std	ds	FSTL_1_D_105 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			12932	8	7	25	1.9053	0.9995	1.9797	0.0371	26.47	832.8	302.2	True	0	True	False	True
Quantification Methods	Run 1	N8	genomic DNA 2ng	std	ds	FSTL_1_D_105 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			19132	8	7	25	1.9816	0.9989	1.9797	0.0371	26.38	314.8	322.8	True	0	True	False	True
Quantification Methods	Run 1	N9	genomic DNA 2ng	std	ds	FSTL_1_D_105 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			16387	9	8	25	1.9461	0.9995	1.9797	0.0371	26.41	496.9	316.4	True	0	True	False	True
Quantification Methods	Run 1	N10	genomic DNA 0.7ng	std	ds	FSTL_1_D_105 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			10758	9	8	27	1.9988	0.9993	1.9797	0.0371	27.85	90.4	118.1	True	0	True	False	True
Quantification Methods	Run 1	N11	genomic DNA 0.7ng	std	ds	FSTL_1_D_105 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			26164	9	8	27	1.9755	0.9969	1.9797	0.0371	28.01	112.2	105.7	True	0	True	False	True
Quantification Methods	Run 1	N12	genomic DNA 0.7ng	std	ds	FSTL_1_D_105 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			39540	10	9	27	1.9576	0.9967	1.9797	0.0371	27.96	150.3	109.7	True	0	True	False	True
Quantification Methods	Run 1	O4	genomic DNA 7ng	std	ds	FSTL_1_F_109 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			25160	7	6	23	2.0364	0.9995	1.9971	0.0412	24.43	589.7	949.1	True	0	True	False	True
Quantification Methods	Run 1	O5	genomic DNA 7ng	std	ds	FSTL_1_F_109 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			22142	8	7	23	2.0243	0.9942	1.9971	0.0412	24.33	730.2	1014.0	True	0	True	False	True
Quantification Methods	Run 1	O6	genomic DNA 7ng	std	ds	FSTL_1_F_109 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			25059	8	7	23	2.0841	0.9988	1.9971	0.0412	24.35	354.1	1000.0	True	0	True	False	True
Quantification Methods	Run 1	O7	genomic DNA 2ng	std	ds	FSTL_1_F_109 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			7007	8	7	25	1.9680	0.9996	1.9971	0.0412	26.30	383.5	260.6	True	0	True	False	True
Quantification Methods	Run 1	O8	genomic DNA 2ng	std	ds	FSTL_1_F_109 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			15566	8	7	25	1.9452	0.9993	1.9971	0.0412	26.24	542.5	271.9	True	0	True	False	True
Quantification Methods	Run 1	O9	genomic DNA 2ng	std	ds	FSTL_1_F_109 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			20592	8	7	25	1.9675	0.9992	1.9971	0.0412	26.32	380.0	256.3	True	0	True	False	True
Quantification Methods	Run 1	O10	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			12268	9	8	27	1.9989	0.9986	1.9971	0.0412	28.01	77.8	79.8	True	0	True	False	True
Quantification Methods	Run 1	O11	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			12773	10	9	27	1.9800	0.9972	1.9971	0.0412	27.97	104.6	82.2	True	0	True	False	True
Quantification Methods	Run 1	O12	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			8117	9	8	27	1.9697	0.9943	1.9971	0.0412	27.95	122.6	83.3	True	0	True	False	True
Quantification Methods	Run 1	P4	genomic DNA 7ng	std	ds	FSTL_1_K_219 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			19301	8	7	22	2.2153	0.9987	2.0416	0.0795	23.44	82.5	559.2	True	0	True	False	True
Quantification Methods	Run 1	P5	genomic DNA 7ng	std	ds	FSTL_1_K_219 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			25483	7	6	22	2.0389	0.9998	2.0416	0.0795	23.46	568.9	551.5	True	0	True	False	True
Quantification Methods	Run 1	P6	genomic DNA 7ng	std	ds	FSTL_1_K_219 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			24208	10	9	23	1.9836	0.9958	2.0416	0.0795	23.55	1020.4	517.8	True	0	True	False	True
Quantification Methods	Run 1	P7	genomic DNA 2ng	std	ds	FSTL_1_K_219 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			17053	8	7	25	1.9800	0.9994	2.0416	0.0795	25.54	272.4	124.6	True	0	True	False	True
Quantification Methods	Run 1	P8	genomic DNA 2ng	std	ds	FSTL_1_K_219 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			12931	8	7	25	1.9378	0.9998	2.0416	0.0795	25.55	469.8	123.9	True	0	True	False	True
Quantification Methods	Run 1	P9	genomic DNA 2ng	std	ds	FSTL_1_K_219 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			62690	9	8	25	2.0073	0.9956	2.0416	0.0795	25.58	187.5	121.5	True	0	True	False	True
Quantification Methods	Run 1	P10	genomic DNA 0.7ng	std	ds	FSTL_1_K_219 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			11236	9	8	26	2.0272	0.9976	2.0416	0.0795	27.08	50.5	41.7	True	0	True	False	True
Quantification Methods	Run 1	P11	genomic DNA 0.7ng	std	ds	FSTL_1_K_219 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			7906	9	8	26	2.1255	0.9912	2.0416	0.0795	27.02	14.6	43.4	True	0	True	False	True
Quantification Methods	Run 1	P12	genomic DNA 0.7ng	std	ds	FSTL_1_K_219 SYBR	toi	SYBR add to probe mix	non-saturating DNA binding dye			14041	8	7	26	2.0587	0.9973	2.0416	0.0795	27.38	26.6	33.5	True	0	True	False	False
