Experiment	Run	well	sample	sample type	sample nucleotide	target	target type	target dye	target chemistry	excluded	note	baseline	n in log phase	n included	last log cycle	indiv PCR eff	R2	PCR eff	STD PCR eff	TD0	indiv Ncopy	Ncopy	amplification	baseline error	plateau	excl PCR efficiency	used for mean PCR efficiency
Primer Conc - AMC	P1 - Primer Conc - Roche	J15	genomic DNA 4ng - no primer	nac	ss	No Primer	toi	SYBR - Roche	non-saturating DNA binding dye			1.7	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Primer Conc - AMC	P1 - Primer Conc - Roche	J16	genomic DNA 4ng - no primer	nac	ss	No Primer	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Primer Conc - AMC	P1 - Primer Conc - Roche	J17	genomic DNA 4ng - no primer	nac	ss	No Primer	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Primer Conc - AMC	P1 - Primer Conc - Roche	J18	genomic DNA 4ng - no primer	nac	ss	No Primer	toi	SYBR - Roche	non-saturating DNA binding dye			2.0	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Primer Conc - AMC	P1 - Primer Conc - Roche	J19	genomic DNA 4ng - no primer	nac	ss	No Primer	toi	SYBR - Roche	non-saturating DNA binding dye			1.7	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Primer Conc - AMC	P1 - Primer Conc - Roche	J20	genomic DNA 4ng - no primer	nac	ss	No Primer	toi	SYBR - Roche	non-saturating DNA binding dye			1.7	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Primer Conc - AMC	P1 - Primer Conc - Roche	J21	genomic DNA 4ng - no primer	nac	ss	No Primer	toi	SYBR - Roche	non-saturating DNA binding dye			1.7	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Primer Conc - AMC	P1 - Primer Conc - Roche	J22	genomic DNA 4ng - no primer	nac	ss	No Primer	toi	SYBR - Roche	non-saturating DNA binding dye		TD0 found in negative control	1.6	2	1	9	1.0000	-1.0000	-1.0000		9.97	-1.0	-1.0	False	4	True	False	False
Primer Conc - AMC	P1 - Primer Conc - Roche	K2	genomic DNA 4ng	std	ds	FSTL_1_*_259 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	8	7	26	1.9278	0.9910	1.8720	0.0951	27.23	241.8	538.2	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K3	genomic DNA 4ng	std	ds	FSTL_1_*_259 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	9	8	27	1.7829	0.9990	1.8720	0.0951	27.63	1603.6	417.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K4	genomic DNA 4ng	std	ds	FSTL_1_*_259 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	8	7	26	1.9560	0.9928	1.8720	0.0951	27.22	163.9	541.2	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K5	genomic DNA 4ng	std	ds	FSTL_1_*_259 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	6	5	26	1.7230	0.9925	1.8720	0.0951	27.25	5078.5	530.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K6	genomic DNA 4ng	std	ds	FSTL_1_*_259 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	9	8	26	2.0146	0.9896	1.8720	0.0951	27.33	67.8	504.6	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K7	genomic DNA 4ng	std	ds	FSTL_1_*_259 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			2.0	9	8	26	1.8791	0.9983	1.8720	0.0951	27.44	425.4	471.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K8	genomic DNA 4ng	std	ds	FSTL_1_*_259 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	7	6	26	1.8205	0.9799	1.8720	0.0951	27.25	1133.2	530.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K9	genomic DNA 4ng	std	ds	FSTL_1_*_259	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	8	7	24	1.9231	0.9962	1.8848	0.0599	25.19	981.0	1627.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K10	genomic DNA 4ng	std	ds	FSTL_1_*_259	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	7	6	24	1.9365	0.9946	1.8848	0.0599	25.41	709.4	1410.8	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K11	genomic DNA 4ng	std	ds	FSTL_1_*_259	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	8	7	24	1.8708	0.9870	1.8848	0.0599	25.12	2044.2	1694.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K12	genomic DNA 4ng	std	ds	FSTL_1_*_259	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	7	6	24	1.8307	0.9999	1.8848	0.0599	25.31	3146.6	1504.9	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K13	genomic DNA 4ng	std	ds	FSTL_1_*_259	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	7	6	24	1.8708	0.9987	1.8848	0.0599	25.31	1815.3	1503.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K14	genomic DNA 4ng	std	ds	FSTL_1_*_259	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	8	7	24	1.7870	0.9954	1.8848	0.0599	25.39	5547.6	1433.5	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K15	genomic DNA 4ng	std	ds	FSTL_1_*_259	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	7	6	24	1.9748	0.9987	1.8848	0.0599	25.19	501.1	1623.3	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K16	genomic DNA 4ng	std	ds	FSTL_1_*_259 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	9	8	24	1.9116	0.9927	1.9383	0.0521	24.89	1383.9	979.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K17	genomic DNA 4ng	std	ds	FSTL_1_*_259 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			2.1	7	6	24	1.9864	0.9989	1.9383	0.0521	25.04	480.4	887.5	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K18	genomic DNA 4ng	std	ds	FSTL_1_*_259 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			2.0	7	6	24	1.8879	0.9994	1.9383	0.0521	25.09	1664.6	859.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K19	genomic DNA 4ng	std	ds	FSTL_1_*_259 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	7	6	24	2.0436	0.9974	1.9383	0.0521	25.22	206.5	784.3	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K20	genomic DNA 4ng	std	ds	FSTL_1_*_259 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	9	8	24	1.9277	0.9984	1.9383	0.0521	25.00	1044.0	909.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K21	genomic DNA 4ng	std	ds	FSTL_1_*_259 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	7	6	24	1.9101	0.9998	1.9383	0.0521	25.11	1222.2	846.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	K22	genomic DNA 4ng	std	ds	FSTL_1_*_259 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	8	7	24	1.9009	0.9953	1.9383	0.0521	24.92	1554.2	956.5	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L2	genomic DNA 4ng	std	ds	FSTL_1_L_412 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.7	6	5	27	1.7541	0.9998	1.7647	0.0528	28.45	1000.6	843.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L3	genomic DNA 4ng	std	ds	FSTL_1_L_412 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.7	6	5	27	1.7321	0.9989	1.7647	0.0528	28.39	1478.6	870.4	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L4	genomic DNA 4ng	std	ds	FSTL_1_L_412 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	7	6	28	1.7526	0.9998	1.7647	0.0528	28.67	906.1	743.4	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L5	genomic DNA 4ng	std	ds	FSTL_1_L_412 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	7	6	28	1.7043	0.9959	1.7647	0.0528	28.67	2014.0	742.5	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L6	genomic DNA 4ng	std	ds	FSTL_1_L_412 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	6	5	27	1.8459	0.9946	1.7647	0.0528	28.46	232.6	837.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L7	genomic DNA 4ng	std	ds	FSTL_1_L_412 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	6	5	27	1.7213	0.9999	1.7647	0.0528	28.36	1797.5	887.5	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L8	genomic DNA 4ng	std	ds	FSTL_1_L_412 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	9	8	28	1.8426	0.9920	1.7647	0.0528	28.77	203.2	703.9	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L9	genomic DNA 4ng	std	ds	FSTL_1_L_412	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	7	6	25	1.8915	0.9893	1.9167	0.0183	25.93	582.6	413.6	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L10	genomic DNA 4ng	std	ds	FSTL_1_L_412	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	7	6	25	1.9410	0.9982	1.9167	0.0183	25.90	304.2	421.8	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L11	genomic DNA 4ng	std	ds	FSTL_1_L_412	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	9	8	25	1.8993	0.9978	1.9167	0.0183	25.79	573.0	453.2	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L12	genomic DNA 4ng	std	ds	FSTL_1_L_412	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	9	8	25	1.9287	0.9914	1.9167	0.0183	25.84	373.7	439.3	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L13	genomic DNA 4ng	std	ds	FSTL_1_L_412	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	9	8	25	1.9197	0.9981	1.9167	0.0183	25.85	419.0	436.6	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L14	genomic DNA 4ng	std	ds	FSTL_1_L_412	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	8	7	25	1.8999	0.9993	1.9167	0.0183	25.85	548.3	436.9	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L15	genomic DNA 4ng	std	ds	FSTL_1_L_412	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	6	5	25	1.9365	0.9986	1.9167	0.0183	25.85	333.4	435.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L16	genomic DNA 4ng	std	ds	FSTL_1_L_412 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			2.1	8	7	24	2.0090	0.9991	1.8768	0.0730	25.08	220.6	1217.4	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L17	genomic DNA 4ng	std	ds	FSTL_1_L_412 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			2.1	8	7	24	1.9210	0.9974	1.8768	0.0730	25.17	639.5	1149.6	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L18	genomic DNA 4ng	std	ds	FSTL_1_L_412 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			2.1	8	7	24	1.8160	0.9943	1.8768	0.0730	25.19	2608.6	1138.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L19	genomic DNA 4ng	std	ds	FSTL_1_L_412 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			2.0	8	7	24	1.8715	0.9968	1.8768	0.0730	25.18	1229.5	1145.6	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L20	genomic DNA 4ng	std	ds	FSTL_1_L_412 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	7	6	24	1.8957	0.9988	1.8768	0.0730	25.14	913.6	1176.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L21	genomic DNA 4ng	std	ds	FSTL_1_L_412 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	8	7	24	1.7601	0.9943	1.8768	0.0730	25.18	5770.9	1146.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	L22	genomic DNA 4ng	std	ds	FSTL_1_L_412 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.7	8	7	24	1.8641	0.9794	1.8768	0.0730	25.06	1458.8	1230.3	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M2	genomic DNA 4ng	std	ds	FSTL_1_M_398 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.5	8	7	33	1.8159	0.9944	1.7578	0.0717	33.77	16.2	48.6	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M3	genomic DNA 4ng	std	ds	FSTL_1_M_398 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		indiv PCR eff is 1.665 < 1.7	1.9	8	7	32	1.6645	0.9989	1.7578	0.0717	33.28	393.0	64.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M4	genomic DNA 4ng	std	ds	FSTL_1_M_398 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	7	6	32	1.7091	0.9997	1.7578	0.0717	33.08	181.2	71.5	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M5	genomic DNA 4ng	std	ds	FSTL_1_M_398 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	7	6	32	1.7253	0.9989	1.7578	0.0717	32.89	146.6	79.3	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M6	genomic DNA 4ng	std	ds	FSTL_1_M_398 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		indiv PCR eff is 1.694 < 1.7	1.9	9	8	34	1.6941	0.9880	1.7578	0.0717	34.73	101.6	28.2	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M7	genomic DNA 4ng	std	ds	FSTL_1_M_398 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	8	7	32	1.8400	0.9913	1.7578	0.0717	33.13	15.3	69.4	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M8	genomic DNA 4ng	std	ds	FSTL_1_M_398 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.9	6	5	32	1.8559	0.9993	1.7578	0.0717	33.22	10.9	66.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M9	genomic DNA 4ng	std	ds	FSTL_1_M_398	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	9	8	30	1.7945	0.9988	1.8173	0.0795	30.68	147.1	99.8	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M10	genomic DNA 4ng	std	ds	FSTL_1_M_398	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	8	7	29	1.7131	0.9985	1.8173	0.0795	30.21	786.9	132.4	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M11	genomic DNA 4ng	std	ds	FSTL_1_M_398	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	8	7	30	1.9727	0.9955	1.8173	0.0795	30.83	7.3	91.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M12	genomic DNA 4ng	std	ds	FSTL_1_M_398	toi	SYBR - Roche	non-saturating DNA binding dye			1.7	7	6	32	1.7405	0.9983	1.8173	0.0795	32.82	114.3	27.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M13	genomic DNA 4ng	std	ds	FSTL_1_M_398	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	9	8	30	1.8061	0.9985	1.8173	0.0795	30.66	121.6	100.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M14	genomic DNA 4ng	std	ds	FSTL_1_M_398	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	9	8	30	1.8258	0.9899	1.8173	0.0795	30.50	96.4	111.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M15	genomic DNA 4ng	std	ds	FSTL_1_M_398	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	9	8	30	1.8681	0.9963	1.8173	0.0795	30.60	45.0	104.6	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M16	genomic DNA 4ng	std	ds	FSTL_1_M_398 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	9	8	29	1.8888	0.9986	1.8405	0.0835	29.57	61.6	132.6	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M17	genomic DNA 4ng	std	ds	FSTL_1_M_398 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	6	5	28	1.7097	0.9994	1.8405	0.0835	29.34	1330.5	153.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M18	genomic DNA 4ng	std	ds	FSTL_1_M_398 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	6	5	28	1.9781	0.9997	1.8405	0.0835	29.44	17.3	144.3	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M19	genomic DNA 4ng	std	ds	FSTL_1_M_398 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	8	7	29	1.8589	0.9898	1.8405	0.0835	29.65	94.4	126.9	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M20	genomic DNA 4ng	std	ds	FSTL_1_M_398 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.7	6	5	28	1.7701	0.9997	1.8405	0.0835	29.12	545.2	175.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M21	genomic DNA 4ng	std	ds	FSTL_1_M_398 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	8	7	28	1.8895	0.9902	1.8405	0.0835	29.19	78.0	168.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	M22	genomic DNA 4ng	std	ds	FSTL_1_M_398 750nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.6	9	8	28	1.7883	0.9793	1.8405	0.0835	29.13	402.0	173.9	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N2	genomic DNA 4ng	std	ds	FSTL_1_O_417 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		indiv PCR eff is 1.645 < 1.7;Ncopy < 10	1.7	7	6	42	1.6454	0.9981	1.7438	0.0767	43.02	4.3	0.4	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N3	genomic DNA 4ng	std	ds	FSTL_1_O_417 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.7	8	7	40	1.8215	0.9986	1.7438	0.0767	41.21	0.2	1.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N4	genomic DNA 4ng	std	ds	FSTL_1_O_417 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.9	6	5	41	1.7172	0.9995	1.7438	0.0767	41.71	1.4	0.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N5	genomic DNA 4ng	std	ds	FSTL_1_O_417 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	11	9	41	1.7559	0.9859	1.7438	0.0767	41.52	0.6	0.8	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N6	genomic DNA 4ng	std	ds	FSTL_1_O_417 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.9	11	9	40	1.8514	0.9847	1.7438	0.0767	41.17	0.1	1.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N7	genomic DNA 4ng	std	ds	FSTL_1_O_417 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	9	8	40	1.7794	0.9885	1.7438	0.0767	41.27	0.4	0.9	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N8	genomic DNA 4ng	std	ds	FSTL_1_O_417 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		indiv PCR eff is 1.636 < 1.7;Ncopy < 10	1.7	6	5	41	1.6356	0.9999	1.7438	0.0767	41.88	9.8	0.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N9	genomic DNA 4ng	std	ds	FSTL_1_O_417	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	8	7	37	1.8155	0.9985	1.7936	0.0280	37.72	1.5	2.3	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N10	genomic DNA 4ng	std	ds	FSTL_1_O_417	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	8	7	37	1.7885	0.9986	1.7936	0.0280	38.04	2.2	1.9	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N11	genomic DNA 4ng	std	ds	FSTL_1_O_417	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.7	8	7	37	1.7362	0.9932	1.7936	0.0280	37.67	8.2	2.4	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N12	genomic DNA 4ng	std	ds	FSTL_1_O_417	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	8	7	37	1.8177	0.9963	1.7936	0.0280	37.84	1.3	2.2	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N13	genomic DNA 4ng	std	ds	FSTL_1_O_417	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	8	7	37	1.8193	0.9906	1.7936	0.0280	37.91	1.2	2.1	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N14	genomic DNA 4ng	std	ds	FSTL_1_O_417	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.7	9	8	37	1.7749	0.9968	1.7936	0.0280	38.23	2.6	1.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N15	genomic DNA 4ng	std	ds	FSTL_1_O_417	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.7	7	6	36	1.8028	0.9996	1.7936	0.0280	36.61	3.7	4.5	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N16	genomic DNA 4ng	std	ds	FSTL_1_O_417 750nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	8	7	35	1.8416	0.9918	1.8073	0.0503	36.19	2.2	4.3	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N17	genomic DNA 4ng	std	ds	FSTL_1_O_417 750nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	7	6	35	1.7968	0.9998	1.8073	0.0503	36.34	4.9	4.0	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N18	genomic DNA 4ng	std	ds	FSTL_1_O_417 750nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	6	5	35	1.8292	0.9997	1.8073	0.0503	36.42	2.4	3.8	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N19	genomic DNA 4ng	std	ds	FSTL_1_O_417 750nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.7	9	8	35	1.8954	0.9966	1.8073	0.0503	35.72	1.0	5.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N20	genomic DNA 4ng	std	ds	FSTL_1_O_417 750nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	6	5	35	1.7320	0.9982	1.8073	0.0503	35.88	23.9	5.2	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N21	genomic DNA 4ng	std	ds	FSTL_1_O_417 750nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.8	8	7	35	1.7584	0.9989	1.8073	0.0503	35.87	14.0	5.2	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	N22	genomic DNA 4ng	std	ds	FSTL_1_O_417 750nM	toi	SYBR - Roche	non-saturating DNA binding dye		Ncopy < 10	1.7	8	7	35	1.7973	0.9891	1.8073	0.0503	35.89	6.3	5.2	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	O2	genomic DNA 4ng	std	ds	FSTL_1_P_820 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.7	8	7	34	1.8173	0.9937	1.7450	0.0566	34.94	3.8	15.7	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	O3	genomic DNA 4ng	std	ds	FSTL_1_P_820 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		indiv PCR eff is 1.642 < 1.7	1.7	6	5	33	1.6422	0.9998	1.7450	0.0566	34.39	171.5	21.3	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	O4	genomic DNA 4ng	std	ds	FSTL_1_P_820 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	10	9	34	1.7651	0.9960	1.7450	0.0566	34.68	12.2	18.2	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	O5	genomic DNA 4ng	std	ds	FSTL_1_P_820 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	7	6	33	1.7782	0.9990	1.7450	0.0566	34.47	10.7	20.4	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	O6	genomic DNA 4ng	std	ds	FSTL_1_P_820 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	9	8	33	1.7260	0.9997	1.7450	0.0566	34.01	38.3	26.4	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	O7	genomic DNA 4ng	std	ds	FSTL_1_P_820 100nM	toi	SYBR - Roche	non-saturating DNA binding dye			1.8	9	8	33	1.7920	0.9984	1.7450	0.0566	34.44	8.3	20.8	True	0	True	False	True
Primer Conc - AMC	P1 - Primer Conc - Roche	O8	genomic DNA 4ng	std	ds	FSTL_1_P_820 100nM	toi	SYBR - Roche	non-saturating DNA binding dye		indiv PCR eff is 1.694 < 1.7	1.8	10	9	33	1.6941	0.9928	1.7450	0.0566	34.43	57.8	20.9	True	0	True	False	True
