Experiment	Run	well	sample	sample type	sample nucleotide	target	target type	target dye	target chemistry	excluded	note	baseline	n in log phase	n included	last log cycle	indiv PCR eff	R2	PCR eff	STD PCR eff	TD0	indiv Ncopy	Ncopy	amplification	baseline error	plateau	excl PCR efficiency	used for mean PCR efficiency
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F7	genomic DNA 7ng	std	ds	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe	no amplification in positive control	no TD0 found in positive control	5.0787	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F8	genomic DNA 2ng	std	ds	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe	no amplification in positive control	no TD0 found in positive control	4.8906	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F9	genomic DNA 2ng	std	ds	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe	no amplification in positive control	no TD0 found in positive control	4.8906	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F10	genomic DNA 2ng	std	ds	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe	no amplification in positive control	no TD0 found in positive control	4.8114	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F11	genomic DNA 0.7ng	std	ds	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe	no amplification in positive control	no TD0 found in positive control	4.8213	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F12	genomic DNA 0.7ng	std	ds	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe	no amplification in positive control	no TD0 found in positive control	4.7916	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F13	genomic DNA 0.7ng	std	ds	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe	no amplification in positive control	no TD0 found in positive control	4.7916	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F14	genomic DNA 0.2ng	std	ds	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe	no amplification in positive control	no TD0 found in positive control	4.7124	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F15	genomic DNA 0.2ng	std	ds	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe	no amplification in positive control	no TD0 found in positive control	4.7718	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F16	genomic DNA 0.2ng	std	ds	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe	no amplification in positive control	no TD0 found in positive control	4.5243	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F17	genomic DNA 0ng	ntc	ss	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe			4.4649	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F18	genomic DNA 0ng	ntc	ss	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe			4.5441	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	F19	genomic DNA 0ng	ntc	ss	No Primer 0nM 150nM	toi	Probe - Roche	hydrolysis probe			4.4649	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G2	genomic DNA 20ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6153	8	7	25	1.9430	0.9965	1.9227	0.0639	25.52	6528.2	8535.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G3	genomic DNA 20ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7009	8	7	25	1.9005	0.9879	1.9227	0.0639	25.54	11350.3	8436.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G4	genomic DNA 20ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6499	8	7	25	1.8316	0.9976	1.9227	0.0639	25.58	28504.0	8238.7	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G5	genomic DNA 7ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7626	9	8	26	1.9055	0.9849	1.9227	0.0639	26.83	4622.9	3632.2	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G6	genomic DNA 7ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.5895	9	8	26	1.7610	0.9755	1.9227	0.0639	26.88	37229.8	3509.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G7	genomic DNA 7ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8293	8	7	26	1.9264	0.9993	1.9227	0.0639	26.84	3425.8	3608.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G8	genomic DNA 2ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7728	10	9	28	1.9965	0.9959	1.9227	0.0639	28.82	334.3	989.9	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G9	genomic DNA 2ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			5.1200	7	6	28	1.9640	0.9986	1.9227	0.0639	28.75	561.8	1034.2	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G10	genomic DNA 2ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.9211	8	7	28	1.9776	0.9992	1.9227	0.0639	28.79	447.1	1005.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G11	genomic DNA 0.7ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.9895	9	8	30	1.9196	0.9895	1.9227	0.0639	30.50	346.3	329.8	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G12	genomic DNA 0.7ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6496	8	7	30	1.8952	0.9952	1.9227	0.0639	30.55	496.3	319.3	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G13	genomic DNA 0.7ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.3926	9	8	30	1.9114	0.9987	1.9227	0.0639	30.58	375.7	313.8	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G14	genomic DNA 0.2ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6935	8	7	31	1.9731	0.9941	1.9227	0.0639	32.21	47.1	108.2	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G15	genomic DNA 0.2ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7243	8	7	31	2.0305	0.9985	1.9227	0.0639	32.08	20.4	117.7	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G16	genomic DNA 0.2ng	std	ds	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8164	6	5	31	1.9047	0.9992	1.9227	0.0639	31.91	177.5	131.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G17	genomic DNA 0ng	ntc	ss	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6431	-1	-1	-1	1.0000	-1.0000	1.9227	0.0639	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G18	genomic DNA 0ng	ntc	ss	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.5342	-1	-1	-1	1.0000	-1.0000	1.9227	0.0639	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	G19	genomic DNA 0ng	ntc	ss	FSTL_1_D_105 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6134	-1	-1	-1	1.0000	-1.0000	1.9227	0.0639	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H2	genomic DNA 20ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7186	7	6	25	1.8746	0.9992	1.9085	0.0408	25.56	15920.6	10072.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H3	genomic DNA 20ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6200	8	7	24	1.9141	0.9987	1.9085	0.0408	25.44	10081.5	10851.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H4	genomic DNA 20ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8519	8	7	25	1.8781	0.9997	1.9085	0.0408	25.67	14190.4	9399.6	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H5	genomic DNA 7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.9571	6	5	26	1.9494	0.9996	1.9085	0.0408	27.24	1904.4	3390.2	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H6	genomic DNA 7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			5.1053	8	7	26	1.9140	0.9965	1.9085	0.0408	27.23	3159.4	3417.0	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H7	genomic DNA 7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8675	9	8	26	1.9163	0.9941	1.9085	0.0408	27.21	3102.1	3466.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H8	genomic DNA 2ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.9796	9	8	28	1.8485	0.9911	1.9085	0.0408	29.17	2480.8	976.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H9	genomic DNA 2ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			5.0390	7	6	28	1.8207	0.9967	1.9085	0.0408	29.13	3948.2	1000.2	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H10	genomic DNA 2ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			5.0776	8	7	28	1.9559	0.9890	1.9085	0.0408	29.06	515.5	1051.6	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H11	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8565	9	8	30	1.8794	0.9991	1.9085	0.0408	30.76	562.1	350.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H12	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7437	9	8	30	1.9112	0.9892	1.9085	0.0408	30.81	323.9	337.9	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H13	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8073	7	6	30	1.9503	0.9953	1.9085	0.0408	30.83	171.9	334.9	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H14	genomic DNA 0.2ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.9845	9	8	32	1.9754	0.9989	1.9085	0.0408	32.76	31.0	95.8	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H15	genomic DNA 0.2ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8503	9	8	31	1.9310	0.9970	1.9085	0.0408	32.28	89.4	130.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H16	genomic DNA 0.2ng	std	ds	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8669	6	5	32	1.9089	0.9998	1.9085	0.0408	32.59	106.5	107.3	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H17	genomic DNA 0ng	ntc	ss	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.5441	-1	-1	-1	1.0000	-1.0000	1.9085	0.0408	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H18	genomic DNA 0ng	ntc	ss	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6629	-1	-1	-1	1.0000	-1.0000	1.9085	0.0408	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	H19	genomic DNA 0ng	ntc	ss	FSTL_1_F_109 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.5342	-1	-1	-1	1.0000	-1.0000	1.9085	0.0408	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I2	genomic DNA 20ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.4463	6	5	25	1.8276	0.9988	1.8728	0.0352	25.73	27441.8	14628.6	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I3	genomic DNA 20ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8374	9	8	25	1.9243	0.9984	1.8728	0.0352	25.56	8154.5	16312.2	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I4	genomic DNA 20ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8165	7	6	25	1.8516	0.9999	1.8728	0.0352	25.58	21570.4	16131.8	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I5	genomic DNA 7ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7602	5	4	26	1.8806	0.9998	1.8728	0.0352	27.15	5387.0	6031.0	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I6	genomic DNA 7ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			5.0261	10	9	26	1.8366	0.9936	1.8728	0.0352	27.19	9972.6	5862.2	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I7	genomic DNA 7ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8029	7	6	26	1.8615	0.9997	1.8728	0.0352	27.22	6810.5	5774.9	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I8	genomic DNA 2ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8147	6	5	28	1.8567	0.9974	1.8728	0.0352	29.21	2124.0	1650.7	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I9	genomic DNA 2ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe		PCR efficiency outlier	4.9509	6	5	28	2.0292	0.9999	1.8728	0.0352	29.13	168.4	1741.8	True	0	True	True	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I10	genomic DNA 2ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.9180	8	7	28	1.8316	0.9864	1.8728	0.0352	29.01	3567.0	1871.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I11	genomic DNA 0.7ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7518	8	7	30	1.8750	0.9978	1.8728	0.0352	30.67	636.0	659.7	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I12	genomic DNA 0.7ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8696	7	6	30	1.9532	0.9960	1.8728	0.0352	30.64	185.8	673.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I13	genomic DNA 0.7ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.5893	7	6	30	1.8544	0.9950	1.8728	0.0352	30.79	830.7	612.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I14	genomic DNA 0.2ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7122	8	7	32	1.8896	0.9975	1.8728	0.0352	32.71	137.4	184.1	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I15	genomic DNA 0.2ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6598	9	8	32	1.8642	0.9951	1.8728	0.0352	32.62	225.9	194.3	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I16	genomic DNA 0.2ng	std	ds	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6183	6	5	31	1.9124	0.9963	1.8728	0.0352	32.05	142.0	277.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I17	genomic DNA 0ng	ntc	ss	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.4253	-1	-1	-1	1.0000	-1.0000	1.8728	0.0352	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I18	genomic DNA 0ng	ntc	ss	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6233	-1	-1	-1	1.0000	-1.0000	1.8728	0.0352	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	I19	genomic DNA 0ng	ntc	ss	FSTL_1_K_219 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.5639	-1	-1	-1	1.0000	-1.0000	1.8728	0.0352	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J2	genomic DNA 20ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.3006	7	6	25	1.8126	0.9979	1.9093	0.1202	25.77	33237.0	8719.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J3	genomic DNA 20ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.6666	9	8	25	1.8724	0.9984	1.9093	0.1202	25.81	13983.0	8455.6	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J4	genomic DNA 20ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8917	8	7	25	1.8971	0.9908	1.9093	0.1202	25.81	9987.2	8469.1	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J5	genomic DNA 7ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7324	9	8	26	1.7582	0.9989	1.9093	0.1202	27.29	30838.3	3248.6	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J6	genomic DNA 7ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8944	8	7	27	2.0272	0.9974	1.9093	0.1202	27.62	502.0	2626.8	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J7	genomic DNA 7ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.9289	8	7	26	1.8799	0.9829	1.9093	0.1202	27.32	4871.3	3187.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J8	genomic DNA 2ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8484	8	7	28	2.1703	0.9795	1.9093	0.1202	29.36	19.8	854.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J9	genomic DNA 2ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7081	9	8	29	1.8986	0.9991	1.9093	0.1202	29.50	920.8	780.1	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J10	genomic DNA 2ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.9189	7	6	28	2.1304	0.9955	1.9093	0.1202	29.43	32.4	815.0	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J11	genomic DNA 0.7ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7183	5	4	30	1.8406	0.9995	1.9093	0.1202	30.93	961.7	309.7	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J12	genomic DNA 0.7ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.5494	6	5	30	1.7657	0.9985	1.9093	0.1202	30.99	3349.1	296.9	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J13	genomic DNA 0.7ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7494	7	6	30	1.9506	0.9993	1.9093	0.1202	30.85	168.0	325.3	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J14	genomic DNA 0.2ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8597	8	7	32	1.8319	0.9938	1.9093	0.1202	32.85	348.2	89.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J15	genomic DNA 0.2ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7243	9	8	32	1.9964	0.9981	1.9093	0.1202	32.75	22.1	95.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J16	genomic DNA 0.2ng	std	ds	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.5162	9	8	32	1.8072	0.9882	1.9093	0.1202	32.73	581.7	96.4	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J17	genomic DNA 0ng	ntc	ss	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe	amplification in negative control		4.6370	8	7	56	1.9225	0.9909	1.9093	0.1202	56.88	0.0	0.0	True	0	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J18	genomic DNA 0ng	ntc	ss	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.9896	-1	-1	-1	1.0000	-1.0000	1.9093	0.1202	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	J19	genomic DNA 0ng	ntc	ss	FSTL_1_O_417 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.5342	-1	-1	-1	1.0000	-1.0000	1.9093	0.1202	-1.00	-1.0	-1.0	False	2	True	False	False
Probes - AMC	P4 - Probe Mixes - DNA Dilution	K2	genomic DNA 20ng	std	ds	FSTL_1_T_770 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7557	9	8	26	1.9161	0.9964	1.8538	0.0666	26.83	3977.2	9659.9	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	K3	genomic DNA 20ng	std	ds	FSTL_1_T_770 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7146	7	6	26	1.9026	0.9989	1.8538	0.0666	26.56	5718.7	11417.5	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	K4	genomic DNA 20ng	std	ds	FSTL_1_T_770 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8050	5	4	25	1.8889	0.9963	1.8538	0.0666	26.37	7827.3	12843.7	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	K5	genomic DNA 7ng	std	ds	FSTL_1_T_770 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7799	9	8	28	1.8349	0.9852	1.8538	0.0666	28.60	4348.2	3243.6	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	K6	genomic DNA 7ng	std	ds	FSTL_1_T_770 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.7049	9	8	28	1.7688	0.9961	1.8538	0.0666	28.52	13022.4	3419.0	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	K7	genomic DNA 7ng	std	ds	FSTL_1_T_770 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.9627	6	5	27	1.9365	0.9871	1.8538	0.0666	28.24	1182.3	4058.1	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	K8	genomic DNA 2ng	std	ds	FSTL_1_T_770 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8088	7	6	30	1.8471	0.9947	1.8538	0.0666	30.67	1010.6	905.1	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	K9	genomic DNA 2ng	std	ds	FSTL_1_T_770 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8016	8	7	30	1.8198	0.9933	1.8538	0.0666	30.69	1579.2	895.7	True	0	True	False	True
Probes - AMC	P4 - Probe Mixes - DNA Dilution	K10	genomic DNA 2ng	std	ds	FSTL_1_T_770 250nM 150nM IDT	toi	Probe - IDT	hydrolysis probe			4.8159	9	8	30	1.8202	0.9912	1.8538	0.0666	30.60	1647.4	942.3	True	0	True	False	True
